make,model,make_year,fuel_type,transmission,kms_driven,engine_size,body_type,price,key
Porsche,Boxster,2008,Gasoline,Automatic,1 Km,2.9,Roadster,₱2.588 Million,Porsche Boxster
Mercedes-Benz,V-Class,2018,Diesel,Automatic,"17,000 Km",1.95,Mpv,₱2.59 Million,Mercedes-Benz V-Class
Lexus,RX,2018,Gasoline,Automatic,"45,000 Km",3.456,Suv,₱2.6 Million,Lexus RX
Hyundai,Staria,2023,Diesel,Automatic,"1,700 Km",2.199,Mpv,₱2.6 Million,Hyundai Staria
Toyota,Land,2017,Gasoline,Automatic,"85,000 Km",4.0,Suv,₱2.6 Million,Toyota Land
Mercedes-Benz,V-Class,2017,Diesel,Automatic,"7,000 Km",1.95,Van,₱2.67 Million,Mercedes-Benz V-Class
Mercedes-Benz,GLC-Class,2017,Gasoline,Automatic,"45,000 Km",1.999,Suv,₱2.69 Million,Mercedes-Benz GLC-Class
Lexus,LS,2013,Gasoline,Automatic,"16,000 Km",4.6,Sedan,₱2.698 Million,Lexus LS
Mercedes-Benz,A-Class,2022,Gasoline,Automatic,"1,000 Km",1.595,Hatchback,₱2.698 Million,Mercedes-Benz A-Class
Toyota,FJ,2019,Gasoline,Automatic,"5,000 Km",4.0,Suv,₱2.7 Million,Toyota FJ
Mercedes-Benz,V-Class,2017,Diesel,Automatic,"29,000 Km",1.95,Van,₱2.7 Million,Mercedes-Benz V-Class
Ford,Mustang,2020,Gasoline,Automatic,"5,000 Km",5.208,Coupe,₱2.7 Million,Ford Mustang
Mercedes-Benz,CLA-Class,2023,Gasoline,Automatic,"5,000 Km",1.595,Coupe,₱2.7 Million,Mercedes-Benz CLA-Class
Lexus,IS,2018,Gasoline,Automatic,"15,000 Km",3.456,Sedan,₱2.75 Million,Lexus IS
Ford,Mustang,2020,Gasoline,Automatic,"7,000 Km",2.3,Coupe,₱2.758 Million,Ford Mustang
Dodge,Challenger,2018,Gasoline,Automatic,"11,000 Km",3.599,Coupe,₱2.78 Million,Dodge Challenger
BMW,5,2015,Diesel,Automatic,"30,000 Km",1.995,Sedan,₱2.8 Million,BMW 5
Lexus,ES,2016,Gasoline,Automatic,"15,000 Km",3.456,Sedan,₱2.85 Million,Lexus ES
Ford,Mustang,2020,Gasoline,Automatic,"18,000 Km",5.0,Coupe,₱2.895 Million,Ford Mustang
Jaguar,F-PACE,2018,Diesel,Automatic,"5,113 Km",1.999,Suv,₱2.9 Million,Jaguar F-PACE
Toyota,Alphard,2016,Gasoline,Automatic,"65,000 Km",3.456,Mpv,₱2.9 Million,Toyota Alphard
Land,Rover,2016,Diesel,Automatic,"12,000 Km",2.0,Suv,₱2.95 Million,Land Rover
Dodge,Durango,2018,Gasoline,Automatic,200 Km,3.598,Suv,₱2.95 Million,Dodge Durango
Mercedes-Benz,E200,2017,Gasoline,Automatic,"23,000 Km",2.0,Luxury-vehicles,₱2.998 Million,Mercedes-Benz E200
Porsche,996,2002,Gasoline,Automatic,"130,000 Km",3.6,Coupe,₱3 Million,Porsche 996
Chevrolet,Suburban,2016,Gasoline,Automatic,"74,000 Km",5.328,Suv,₱3.05 Million,Chevrolet Suburban
Chevrolet,Camaro,2017,Gasoline,Automatic,"11,000 Km",3.6,Coupe,₱3.08 Million,Chevrolet Camaro
Toyota,Hiace,2020,Diesel,Automatic,"20,000 Km",2.982,Van,₱3.1 Million,Toyota Hiace
Chevrolet,Camaro,2019,Gasoline,Automatic,"6,000 Km",2.0,Coupe,₱3.1 Million,Chevrolet Camaro
BMW,5,2018,Gasoline,Automatic,"7,000 Km",2.979,Sedan,₱3.16 Million,BMW 5
BMW,5,2019,Diesel,Automatic,"12,000 Km",1.995,Sedan,₱3.188 Million,BMW 5
Toyota,Land,2018,Gasoline,Automatic,"38,000 Km",4.0,Suv,₱3.2 Million,Toyota Land
Chevrolet,Suburban,2016,Gasoline,Automatic,"35,000 Km",5.328,Suv,₱3.2 Million,Chevrolet Suburban
Mercedes-Benz,E-Class,2018,Diesel,Automatic,"40,000 Km",1.95,Sedan,₱3.23 Million,Mercedes-Benz E-Class
Hyundai,Palisade,2023,Diesel,Automatic,"15,000 Km",2.199,Suv,₱3.25 Million,Hyundai Palisade
Toyota,Alphard,2019,Gasoline,Automatic,"17,000 Km",3.456,Mpv,₱3.3 Million,Toyota Alphard
Chevrolet,Tahoe,2019,Diesel,Automatic,"80,000 Km",5.298,Suv,₱3.3 Million,Chevrolet Tahoe
BMW,4,2020,Diesel,Automatic,"16,000 Km",1.995,Coupe,₱3.35 Million,BMW 4
Toyota,Land,2013,Diesel,Automatic,"32,864 Km",4.5,Suv,₱3.388 Million,Toyota Land
Nissan,Patrol,2019,Gasoline,Automatic,"25,000 Km",5.552,Suv,₱3.4 Million,Nissan Patrol
Land,Rover,2014,Diesel,Automatic,"5,000 Km",2.995,Suv,₱3.48 Million,Land Rover
Mercedes-Benz,CLA-Class,2017,Gasoline,Automatic,"10,000 Km",1.991,Coupe,₱3.5 Million,Mercedes-Benz CLA-Class
Mercedes-Benz,GLE-Class,2016,Diesel,Automatic,"20,000 Km",2.0,Suv,₱3.528 Million,Mercedes-Benz GLE-Class
GMC,Savana,2016,Gasoline,Automatic,"1,600 Km",6.0,Van,₱3.58 Million,GMC Savana
Mercedes-Benz,E-Class,2018,Gasoline,Automatic,"3,384 Km",2.0,Luxury-vehicles,₱3.6 Million,Mercedes-Benz E-Class
Land,Rover,2013,Diesel,Automatic,"43,000 Km",2.179,Suv,₱3.698 Million,Land Rover
Toyota,Land,2019,Diesel,Automatic,"39,000 Km",3.0,Suv,₱3.7 Million,Toyota Land
Audi,Q7,2019,Diesel,Automatic,"100,000 Km",2.967,Suv,₱3.7 Million,Audi Q7
BMW,3,2010,Gasoline,Automatic,"40,000 Km",2.0,Sedan,₱3.7 Million,BMW 3
Toyota,Land,2016,Diesel,Automatic,"37,000 Km",4.5,Suv,₱3.75 Million,Toyota Land
Mercedes-Benz,C63,2010,Gasoline,Automatic,"24,000 Km",6.2,Sedan,₱3.8 Million,Mercedes-Benz C63
Toyota,Alphard,2020,Hybrid,Cvt,"30,000 Km",2.487,Mpv,₱3.8 Million,Toyota Alphard
Toyota,Land,2020,Diesel,Manual,1 Km,4.461,Suv,₱3.85 Million,Toyota Land
Audi,RS5,2011,Gasoline,Automatic,"20,000 Km",2.9,Coupe,₱3.889 Million,Audi RS5
Nissan,Patrol,2022,Gasoline,Automatic,"13,800 Km",5.552,Suv,₱4.108 Million,Nissan Patrol
Porsche,Cayman,2009,Gasoline,Manual,"32,000 Km",3.436,Coupe,₱4.2 Million,Porsche Cayman
Toyota,Alphard,2019,Gasoline,Automatic,"50,000 Km",3.456,Mpv,₱4.25 Million,Toyota Alphard
Toyota,Land,2017,Diesel,Automatic,"15,000 Km",4.5,Suv,₱4.28 Million,Toyota Land
Mercedes-Benz,C-Class,2019,Gasoline,Automatic,"30,000 Km",1.991,Coupe,₱4.35 Million,Mercedes-Benz C-Class
Toyota,Land,2018,Diesel,Automatic,"40,000 Km",4.5,Suv,₱4.36 Million,Toyota Land
Land,Rover,2020,Diesel,Automatic,"7,000 Km",1.999,Suv,₱4.55 Million,Land Rover
Hyundai,Santa,2023,Gasoline,Dual-clutch,"5,000 Km",2.497,Suv,₱4.6 Million,Hyundai Santa
Kia,Carnival,2022,Diesel,Automatic,"15,000 Km",2.151,Mpv,₱4.7 Million,Kia Carnival
Land,Rover,2022,Diesel,Automatic,"20,000 Km",1.999,Suv,₱4.8 Million,Land Rover
Toyota,Fortuner,2020,Diesel,Automatic,"2,000 Km",2.765,Suv,₱4.89 Million,Toyota Fortuner
Nissan,GT-R,2012,Gasoline,Automatic,"16,000 Km",3.797,Coupe,₱4.98 Million,Nissan GT-R
Chevrolet,Camaro,2019,Gasoline,Manual,900 Km,6.2,Coupe,₱5.28 Million,Chevrolet Camaro
Shelby,Mustang,2011,Gasoline,Automatic,1 Km,5.0,Coupe,₱5.28 Million,Shelby Mustang
BMW,X5,2021,Diesel,Automatic,"10,000 Km",2.993,Suv,₱5.35 Million,BMW X5
Chevrolet,BT,2007,Gasoline,Automatic,"6,000 Km",5.3,Suv,₱5.4 Million,Chevrolet BT
Mercedes-Benz,S-Class,2014,Gasoline,Automatic,"21,000 Km",4.7,Sedan,₱5.4 Million,Mercedes-Benz S-Class
