key,make,model,fuel_type,transmission,body_type,make_year,ext_make_year,kms_driven,engine_size,resale_price,srp,no_sc_mmnl
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2021,2024,11000.0,2.76,1030000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2021,2024,12000.0,2.76,1049000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2022,2024,10000.0,2.8,1080000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Manual,Mpv,2021,2024,13000.0,2.76,1098000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2021,2024,35000.0,2.8,1100000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2018,2024,28000.0,2.76,1130000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2022,2024,13708.0,2.76,1175000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2022,2024,7000.0,2.76,1190000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2018,2024,25000.0,2.76,1200000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Manual,Mpv,2021,2024,3000.0,2.76,1250000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2022,2024,7000.0,2.76,1490000.0,1261000.0,9
Toyota Camry,Toyota,Camry,Gasoline,Automatic,Sedan,2013,2024,60000.0,2.5,520000.0,2442000.0,9
Toyota Camry,Toyota,Camry,Gasoline,Automatic,Sedan,2019,2024,30000.0,2.5,1490000.0,2442000.0,9
Toyota Camry,Toyota,Camry,Gasoline,Cvt,Sedan,2006,2024,110000.0,2.49,335000.0,2442000.0,9
Toyota Camry,Toyota,Camry,Gasoline,Automatic,Sedan,2010,2024,35000.0,2.4,370000.0,2442000.0,9
Toyota Camry,Toyota,Camry,Gasoline,Manual,Sedan,2010,2024,60000.0,2.39,458000.0,2442000.0,9
Toyota Camry,Toyota,Camry,Gasoline,Manual,Sedan,2013,2024,118000.0,2.39,560000.0,2442000.0,9
Toyota Camry,Toyota,Camry,Gasoline,Automatic,Sedan,2013,2024,51000.0,2.5,700000.0,2442000.0,9
Toyota Camry,Toyota,Camry,Gasoline,Automatic,Sedan,2013,2024,51000.0,2.5,700000.0,2442000.0,9
Toyota Camry,Toyota,Camry,Gasoline,Automatic,Sedan,2016,2024,51000.0,2.49,858000.0,2442000.0,9
Toyota Rush,Toyota,Rush,Gasoline,Automatic,MPV,2018,2024,50000.0,1.5,720000.0,1202000.0,9
Toyota Rush,Toyota,Rush,Gasoline,Automatic,MPV,2019,2024,50000.0,1.5,780000.0,1202000.0,9
Toyota Rush,Toyota,Rush,Gasoline,Automatic,MPV,2019,2024,40000.0,1.5,680000.0,1202000.0,9
Toyota Rush,Toyota,Rush,Gasoline,Automatic,MPV,2019,2024,90000.0,1.5,740000.0,1202000.0,9
Toyota Rush,Toyota,Rush,Gasoline,Automatic,MPV,2018,2024,40000.0,1.5,710000.0,1202000.0,9
Toyota Rush,Toyota,Rush,Gasoline,Automatic,MPV,2022,2024,29000.0,1.5,898000.0,1202000.0,9
Toyota Rush,Toyota,Rush,Gasoline,Automatic,MPV,2019,2024,41000.0,1.5,758000.0,1202000.0,9
Toyota Rush,Toyota,Rush,Gasoline,Automatic,Suv,2019,2024,90000.0,1.5,810000.0,1202000.0,9
Toyota Rush,Toyota,Rush,Gasoline,Automatic,Suv,2019,2024,35000.0,1.5,815000.0,1202000.0,9
Toyota Rush,Toyota,Rush,Gasoline,Automatic,Suv,2018,2024,46000.0,1.5,830000.0,1202000.0,9
Toyota Rush,Toyota,Rush,Gasoline,Automatic,Suv,2018,2024,300001.0,1.5,830000.0,1202000.0,9
Toyota Rush,Toyota,Rush,Gasoline,Automatic,Suv,2022,2024,25000.0,1.5,840000.0,1202000.0,9
Toyota Rush,Toyota,Rush,Gasoline,Automatic,Suv,2019,2024,200001.0,1.5,850000.0,1202000.0,9
Toyota Rush,Toyota,Rush,Gasoline,Automatic,Suv,2020,2024,55000.0,1.5,850000.0,1202000.0,9
Toyota Rush,Toyota,Rush,Gasoline,Automatic,Suv,2019,2024,35000.0,1.5,710000.0,1202000.0,9
Toyota Rush,Toyota,Rush,Gasoline,Automatic,Suv,2019,2024,41000.0,1.5,750000.0,1202000.0,9
Toyota Rush,Toyota,Rush,Gasoline,Automatic,Suv,2019,2024,8000.0,1.5,798000.0,1202000.0,9
Toyota Rush,Toyota,Rush,Gasoline,Automatic,Suv,2021,2024,43000.0,1.5,800000.0,1202000.0,9
Toyota Rush,Toyota,Rush,Gasoline,Automatic,Suv,2019,2024,90000.0,1.5,810000.0,1202000.0,9
Toyota Rush,Toyota,Rush,Gasoline,Automatic,Suv,2019,2024,35000.0,1.5,815000.0,1202000.0,9
Toyota Rush,Toyota,Rush,Gasoline,Automatic,Suv,2018,2024,46000.0,1.5,830000.0,1202000.0,9
Toyota Rush,Toyota,Rush,Gasoline,Automatic,Suv,2018,2024,300001.0,1.5,830000.0,1202000.0,9
Toyota Rush,Toyota,Rush,Gasoline,Automatic,Suv,2022,2024,25000.0,1.5,840000.0,1202000.0,9
Toyota Rush,Toyota,Rush,Gasoline,Automatic,Suv,2019,2024,200001.0,1.5,850000.0,1202000.0,9
Toyota Rush,Toyota,Rush,Gasoline,Automatic,Suv,2020,2024,55000.0,1.5,850000.0,1202000.0,9
Toyota Rush,Toyota,Rush,Gasoline,Automatic,Suv,2020,2024,19100.0,1.5,858000.0,1202000.0,9
Toyota Rush,Toyota,Rush,Gasoline,Automatic,Suv,2020,2024,900.0,1.5,895000.0,1202000.0,9
Toyota Rush,Toyota,Rush,Gasoline,Automatic,Suv,2022,2024,20000.0,1.5,900000.0,1202000.0,9
Toyota Rush,Toyota,Rush,Gasoline,Automatic,Suv,2022,2024,19000.0,1.5,918000.0,1202000.0,9
Toyota Rush,Toyota,Rush,Gasoline,Automatic,Suv,2020,2024,8000.0,1.5,927000.0,1202000.0,9
Toyota Rush,Toyota,Rush,Gasoline,Automatic,Suv,2020,2024,7000.0,1.5,930000.0,1202000.0,9
Toyota Fortuner,Toyota,Fortuner,Gasoline,Automatic,SUV,2017,2024,60000.0,2.7,940000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Gasoline,Automatic,SUV,2017,2024,40000.0,2.7,950000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Gasoline,Automatic,SUV,2016,2024,60000.0,2.7,930000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,SUV,2016,2024,50000.0,2.4,1020000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,SUV,2017,2024,50000.0,2.4,1110000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Gasoline,Automatic,SUV,2016,2024,30000.0,2.7,920000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,SUV,2018,2024,40000.0,2.4,1130000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Gasoline,Automatic,SUV,2019,2024,90000.0,2.7,995000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Gasoline,Automatic,SUV,2013,2024,70000.0,2.7,660000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,SUV,2013,2024,70000.0,2.5,710000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Gasoline,Automatic,SUV,2015,2024,50000.0,2.7,810000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,SUV,2018,2024,40000.0,2.4,1180000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,SUV,2018,2024,120000.0,2.4,1090000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,SUV,2018,2024,67000.0,2.4,1298000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,SUV,2016,2024,70000.0,2.4,1060000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,SUV,2018,2024,92500.0,2.4,1050000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,SUV,2016,2024,80000.0,2.4,1040000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,SUV,2018,2024,60000.0,2.4,1140000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,SUV,2019,2024,30000.0,2.4,1230000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,SUV,2020,2024,40000.0,2.4,1270000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Gasoline,Automatic,SUV,2010,2024,115000.0,2.7,520000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Manual,Suv,2015,2024,55000.0,2.39,840000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2015,2024,39000.0,2.39,841000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2006,2024,120000.0,3.0,548000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Gasoline,Automatic,Suv,2010,2024,90000.0,2.69,550000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2010,2024,82000.0,2.39,590000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2011,2024,1.0,2.4,660000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2011,2024,73000.0,2.49,683000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2011,2024,195000.0,2.39,700000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2011,2024,95000.0,2.39,630000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2012,2024,1.0,2.4,650000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2011,2024,1.0,2.4,660000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2011,2024,73000.0,2.49,683000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2011,2024,195000.0,2.39,700000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Manual,Suv,2015,2024,77000.0,2.39,730000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Gasoline,Automatic,Suv,2011,2024,40000.0,2.69,745000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2013,2024,173000.0,2.39,745000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2013,2024,115000.0,2.39,750000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2013,2024,67000.0,2.4,750000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2013,2024,70000.0,2.49,770000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2014,2024,1.0,2.39,790000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2014,2024,60000.0,2.39,800000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Manual,Suv,2015,2024,55000.0,2.39,840000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2015,2024,39000.0,2.39,841000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2015,2024,68000.0,2.49,888000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2012,2024,85000.0,2.39,888888.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2013,2024,1.0,2.49,898000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2015,2024,90000.0,2.49,898000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2015,2024,54000.0,2.49,915000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2016,2024,51000.0,2.4,921000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Manual,Suv,2016,2024,43000.0,2.49,938000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2015,2024,94000.0,2.49,950000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2014,2024,50000.0,2.39,960000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2016,2024,57000.0,2.49,988000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Gasoline,Automatic,Suv,2019,2024,110000.0,2.69,990000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2017,2024,80000.0,2.39,990000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2015,2024,15000.0,2.39,1000000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Gasoline,Automatic,Suv,2019,2024,48000.0,2.69,1000000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Gasoline,Automatic,Suv,2017,2024,50000.0,2.69,1020000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2018,2024,45000.0,2.39,1050000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2017,2024,106000.0,2.4,1050000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Manual,Suv,2018,2024,48000.0,2.39,1058000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2014,2024,54000.0,2.98,1058000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Manual,Suv,2018,2024,35000.0,2.39,1065000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2017,2024,1.0,2.39,1080000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2017,2024,26000.0,2.4,1098000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2017,2024,35000.0,2.49,1100000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2017,2024,50000.0,2.39,1100000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2017,2024,30000.0,2.4,1120000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2018,2024,60000.0,2.39,1150000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2016,2024,55000.0,2.76,1150000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2016,2024,24000.0,2.39,1180000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2016,2024,80000.0,2.39,1180000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2017,2024,50000.0,2.39,1190000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2017,2024,75000.0,2.39,1200000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2018,2024,45000.0,2.4,1220000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2018,2024,37000.0,2.4,1225000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2017,2024,31000.0,2.4,1225000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2018,2024,80000.0,2.4,1228000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2018,2024,70000.0,2.4,1230000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2018,2024,50000.0,2.49,1240000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2018,2024,40000.0,2.4,1240000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2017,2024,80000.0,2.39,1240000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2016,2024,45000.0,2.39,1248000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2016,2024,18000.0,2.39,1250000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2017,2024,95000.0,2.39,1250000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2019,2024,35000.0,2.39,1268000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2017,2024,70000.0,2.39,1270000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2018,2024,31000.0,2.39,1280000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2019,2024,28000.0,2.39,1288000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2019,2024,16000.0,2.39,1298000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2019,2024,19000.0,2.39,1298000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2019,2024,35000.0,2.39,1298000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2015,2024,15400.0,2.39,1300000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2017,2024,49000.0,2.4,1300000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2020,2024,28000.0,2.39,1320000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2016,2024,30000.0,2.39,1325000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2020,2024,21000.0,2.39,1332000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2017,2024,57000.0,2.39,1350000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2020,2024,29000.0,2.39,1350000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2019,2024,23000.0,2.39,1365000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2018,2024,30000.0,2.39,1380000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2019,2024,49000.0,2.39,1428000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2020,2024,54000.0,2.39,1490000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2020,2024,28000.0,2.39,1498000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2021,2024,14000.0,2.39,1558000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2022,2024,20000.0,2.39,1598000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Manual,Suv,2019,2024,35044.0,2.39,1600000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2018,2024,75000.0,2.76,1650000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2021,2024,15000.0,2.39,1698000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2019,2024,8000.0,2.76,1850000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2023,2024,6000.0,2.8,1950000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2022,2024,10000.0,2.8,2420000.0,1769000.0,9
Toyota Fortuner,Toyota,Fortuner,Diesel,Automatic,Suv,2020,2024,2000.0,2.76,4890000.0,1769000.0,9
Toyota Vios,Toyota,Vios,Gasoline,CVT,Sedan,2022,2024,17000.0,1.3,645000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Automatic,Sedan,2017,2024,40000.0,1.3,460000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Automatic,Sedan,2018,2024,40000.0,1.3,520000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Manual,Sedan,2019,2024,8745.0,1.3,410000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Manual,Sedan,2016,2024,58000.0,1.3,388000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Automatic,Sedan,2020,2024,25000.0,1.3,519000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Manual,Sedan,2017,2024,85000.0,1.3,350000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Cvt,Sedan,2008,2024,115000.0,1.5,220000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Manual,Sedan,2014,2024,143117.0,1.29,275000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Automatic,Sedan,2012,2024,110000.0,1.5,280000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Manual,Sedan,2007,2024,45000.0,1.3,288000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Cvt,Sedan,2012,2024,50000.0,1.33,300000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Manual,Sedan,2016,2024,110000.0,1.33,320000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Automatic,Sedan,2011,2024,1.0,1.3,325000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Automatic,Sedan,2013,2024,100000.0,1.3,330000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Manual,Sedan,2015,2024,75000.0,1.33,330000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Manual,Sedan,2017,2024,80000.0,1.33,350000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Manual,Sedan,2016,2024,59000.0,1.33,355000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Manual,Sedan,2015,2024,5000.0,1.33,370000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Cvt,Sedan,2014,2024,40000.0,1.33,380000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Automatic,Sedan,2016,2024,50000.0,1.3,418000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Manual,Sedan,2015,2024,35000.0,1.33,420000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Manual,Sedan,2016,2024,1.0,1.3,425000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Manual,Sedan,2018,2024,1.0,1.33,425000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Manual,Sedan,2017,2024,81000.0,1.3,428000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Automatic,Sedan,2016,2024,50000.0,1.3,430000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Manual,Sedan,2016,2024,374683.0,1.33,430000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Manual,Sedan,2019,2024,30000.0,1.3,430000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Automatic,Sedan,2016,2024,1.0,1.3,435000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Automatic,Sedan,2016,2024,5000.0,1.3,440000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Automatic,Sedan,2016,2024,72866.0,1.3,455000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Automatic,Sedan,2018,2024,48000.0,1.3,460000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Manual,Sedan,2018,2024,30000.0,1.5,465000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Cvt,Sedan,2019,2024,55000.0,1.33,465000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Manual,Sedan,2017,2024,25500.0,1.5,475000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Manual,Sedan,2017,2024,30000.0,1.33,480000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Manual,Sedan,2020,2024,21000.0,1.33,518000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Cvt,Sedan,2020,2024,25000.0,1.33,528000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Cvt,Sedan,2021,2024,28000.0,1.33,528000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Manual,Sedan,2018,2024,56000.0,1.5,528000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Cvt,Sedan,2019,2024,40000.0,1.33,548000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Cvt,Sedan,2020,2024,17000.0,1.33,549000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Cvt,Sedan,2019,2024,1.0,1.33,555000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Manual,Sedan,2020,2024,13000.0,1.33,568000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Cvt,Sedan,2020,2024,24000.0,1.33,570000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Cvt,Sedan,2019,2024,17000.0,1.33,578000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Cvt,Sedan,2021,2024,26000.0,1.33,580000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Automatic,Sedan,2021,2024,28000.0,1.3,585000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Manual,Sedan,2020,2024,18000.0,1.33,585000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Cvt,Sedan,2018,2024,53000.0,1.33,588000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Cvt,Sedan,2019,2024,1.0,1.33,588000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Cvt,Sedan,2019,2024,1.0,1.33,588000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Automatic,Sedan,2022,2024,15000.0,1.3,595000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Cvt,Sedan,2021,2024,15000.0,1.33,658000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Cvt,Sedan,2022,2024,6000.0,1.33,659000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Cvt,Sedan,2022,2024,2000.0,1.33,669000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Manual,Sedan,2022,2024,6200.0,1.33,670000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Automatic,Sedan,2021,2024,15000.0,1.3,675000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Cvt,Sedan,2020,2024,15000.0,1.5,678000.0,732000.0,9
Toyota Vios,Toyota,Vios,Gasoline,Automatic,Sedan,2021,2024,13000.0,1.3,680000.0,732000.0,9
