key,make_encoded,model_encoded,transmission_encoded,body_type_encoded,fuel_type_Diesel,fuel_type_Gasoline,kms_driven,engine_size,resale_price,srp,no_sc_mmnl
Toyota Avanza,959523.6533,647121.2449,753252.8194,875357.4906,0,1,12964,1.33,640000,838000,9
Toyota Avanza,959523.6533,647121.2449,753252.8194,875357.4906,0,1,16000,1.33,640000,838000,9
Toyota Avanza,959523.6533,647121.2449,753252.8194,875357.4906,0,1,2000,1.5,640000,838000,9
Toyota Avanza,959523.6533,647121.2449,753252.8194,875357.4906,0,1,16000,1.5,658000,838000,9
Toyota Avanza,959523.6533,647121.2449,753252.8194,875357.4906,0,1,65000,1.33,680000,838000,9
Toyota Avanza,959523.6533,647121.2449,753252.8194,875357.4906,0,1,16000,1.33,685000,838000,9
Toyota Avanza,959523.6533,647121.2449,1102810.829,875357.4906,0,1,9058,1.33,690000,838000,9
Toyota Avanza,959523.6533,647121.2449,1102810.829,875357.4906,0,1,9200,1.33,690000,838000,9
Toyota Avanza,959523.6533,647121.2449,753252.8194,875357.4906,0,1,40000,1.33,699000,838000,9
Toyota Avanza,959523.6533,647121.2449,678251.552,875357.4906,0,1,20000,1.5,700000,838000,9
Toyota Avanza,959523.6533,647121.2449,678251.552,875357.4906,0,1,55000,1.5,718000,838000,9
Toyota Avanza,959523.6533,647121.2449,1102810.829,875357.4906,0,1,1,1.33,729000,838000,9
Toyota Avanza,959523.6533,647121.2449,678251.552,875357.4906,0,1,19000,1.33,750000,838000,9
Toyota Avanza,959523.6533,647121.2449,753252.8194,875357.4906,0,1,1554,1.33,790000,838000,9
Toyota Avanza,959523.6533,647121.2449,753252.8194,875357.4906,0,1,1500,1.33,790000,838000,9
Toyota Avanza,959523.6533,647121.2449,753252.8194,875357.4906,0,1,28000,1.33,915450,838000,9
Toyota Wigo,959523.6533,532972.0205,1102810.829,540023.2804,0,1,30000,1,360000,609000,9
Toyota Wigo,959523.6533,532972.0205,678251.552,540023.2804,0,1,300,1,630000,609000,9
Toyota Wigo,959523.6533,532972.0205,1102810.829,540023.2804,0,1,20000,1,440000,609000,9
Toyota Wigo,959523.6533,532972.0205,1102810.829,540023.2804,0,1,37000,1,458000,609000,9
Toyota Wigo,959523.6533,532972.0205,1102810.829,540023.2804,0,1,19000,1,538000,609000,9
Toyota Wigo,959523.6533,532972.0205,1102810.829,540023.2804,0,1,77000,1,418000,609000,9
Toyota Wigo,959523.6533,532972.0205,1102810.829,540023.2804,0,1,3850,1,500000,609000,9
Toyota Wigo,959523.6533,532972.0205,1102810.829,540023.2804,0,1,16500,1,565000,609000,9
Toyota Wigo,959523.6533,532972.0205,753252.8194,540023.2804,0,1,30000,1,318000,609000,9
Toyota Wigo,959523.6533,532972.0205,1102810.829,540023.2804,0,1,28000,1,335000,609000,9
Toyota Wigo,959523.6533,532972.0205,678251.552,540023.2804,0,1,56000,1,340000,609000,9
Toyota Wigo,959523.6533,532972.0205,753252.8194,540023.2804,0,1,39000,1,349000,609000,9
Toyota Wigo,959523.6533,532972.0205,678251.552,540023.2804,0,1,45000,1,350000,609000,9
Toyota Wigo,959523.6533,532972.0205,678251.552,540023.2804,0,1,50000,1,350000,609000,9
Toyota Wigo,959523.6533,532972.0205,1102810.829,540023.2804,0,1,34000,1,378000,609000,9
Toyota Wigo,959523.6533,532972.0205,753252.8194,540023.2804,0,1,23000,1,380000,609000,9
Toyota Wigo,959523.6533,532972.0205,678251.552,540023.2804,0,1,40000,1,415000,609000,9
Toyota Wigo,959523.6533,532972.0205,753252.8194,540023.2804,0,1,40000,1,418000,609000,9
Toyota Wigo,959523.6533,532972.0205,753252.8194,540023.2804,0,1,5000,1,420000,609000,9
Toyota Wigo,959523.6533,532972.0205,1102810.829,540023.2804,0,1,61000,1,430000,609000,9
Toyota Wigo,959523.6533,532972.0205,1102810.829,540023.2804,0,1,42000,1,435000,609000,9
Toyota Wigo,959523.6533,532972.0205,1102810.829,540023.2804,0,1,24000,1,438000,609000,9
Toyota Wigo,959523.6533,532972.0205,1102810.829,540023.2804,0,1,53000,1,438000,609000,9
Toyota Wigo,959523.6533,532972.0205,678251.552,540023.2804,0,1,25000,1,445000,609000,9
Toyota Wigo,959523.6533,532972.0205,1102810.829,540023.2804,0,1,30000,1,450000,609000,9
Toyota Wigo,959523.6533,532972.0205,1102810.829,540023.2804,0,1,52000,1,458000,609000,9
Toyota Wigo,959523.6533,532972.0205,1102810.829,540023.2804,0,1,12000,1,465000,609000,9
Toyota Wigo,959523.6533,532972.0205,1102810.829,540023.2804,0,1,41000,1,470000,609000,9
Toyota Wigo,959523.6533,532972.0205,678251.552,540023.2804,0,1,17000,1,470000,609000,9
Toyota Wigo,959523.6533,532972.0205,1102810.829,540023.2804,0,1,6000,1,480000,609000,9
Toyota Wigo,959523.6533,532972.0205,1102810.829,540023.2804,0,1,30000,1,480000,609000,9
Toyota Wigo,959523.6533,532972.0205,1102810.829,540023.2804,0,1,21000,1,508000,609000,9
Toyota Wigo,959523.6533,532972.0205,1102810.829,540023.2804,0,1,33000,1,528000,609000,9
Toyota Wigo,959523.6533,532972.0205,1102810.829,540023.2804,0,1,1200,1,528000,609000,9
Toyota Wigo,959523.6533,532972.0205,1102810.829,540023.2804,0,1,20000,1,545000,609000,9
Toyota Wigo,959523.6533,532972.0205,1102810.829,540023.2804,0,1,3000,1,575000,609000,9
Toyota Corolla,959523.6533,663143.2709,1102810.829,704313.6279,0,1,30000,1.6,635000,1135000,9
Toyota Corolla,959523.6533,663143.2709,1102810.829,825412.2458,0,1,20000,1.8,1030000,1135000,9
Toyota Corolla,959523.6533,663143.2709,1102810.829,704313.6279,0,1,80000,1.6,130000,1135000,9
Toyota Corolla,959523.6533,663143.2709,678251.552,704313.6279,0,1,115000,1.8,240000,1135000,9
Toyota Corolla,959523.6533,663143.2709,678251.552,704313.6279,0,1,165000,1.8,240000,1135000,9
Toyota Corolla,959523.6533,663143.2709,678251.552,704313.6279,0,1,105000,1.6,260000,1135000,9
Toyota Corolla,959523.6533,663143.2709,753252.8194,704313.6279,0,1,1,1.6,280000,1135000,9
Toyota Corolla,959523.6533,663143.2709,678251.552,704313.6279,0,1,139000,1.6,280000,1135000,9
Toyota Corolla,959523.6533,663143.2709,753252.8194,704313.6279,0,1,147000,1.6,280000,1135000,9
Toyota Corolla,959523.6533,663143.2709,1102810.829,704313.6279,0,1,80000,1.59,318000,1135000,9
Toyota Corolla,959523.6533,663143.2709,753252.8194,704313.6279,0,1,53500,1.6,335000,1135000,9
Toyota Corolla,959523.6533,663143.2709,753252.8194,704313.6279,0,1,80000,1.6,350000,1135000,9
Toyota Corolla,959523.6533,663143.2709,753252.8194,704313.6279,0,1,69000,1.6,380000,1135000,9
Toyota Corolla,959523.6533,663143.2709,753252.8194,704313.6279,0,1,115000,1.6,380000,1135000,9
Toyota Corolla,959523.6533,663143.2709,1102810.829,704313.6279,0,1,13760,16,450000,1135000,9
Toyota Corolla,959523.6533,663143.2709,1102810.829,704313.6279,0,1,1,1.6,450000,1135000,9
Toyota Corolla,959523.6533,663143.2709,1102810.829,704313.6279,0,1,42000,1.6,470000,1135000,9
Toyota Corolla,959523.6533,663143.2709,753252.8194,704313.6279,0,1,40000,1.6,475000,1135000,9
Toyota Corolla,959523.6533,663143.2709,1102810.829,704313.6279,0,1,75000,1.6,560000,1135000,9
Toyota Corolla,959523.6533,663143.2709,753252.8194,704313.6279,0,1,5000,1.6,560000,1135000,9
Toyota Corolla,959523.6533,663143.2709,1102810.829,704313.6279,0,1,39200,1.6,569000,1135000,9
Toyota Corolla,959523.6533,663143.2709,753252.8194,704313.6279,0,1,57000,1.6,580000,1135000,9
Toyota Corolla,959523.6533,663143.2709,1102810.829,704313.6279,0,1,1,1.6,588000,1135000,9
Toyota Corolla,959523.6533,663143.2709,1102810.829,704313.6279,0,1,1,1.6,598000,1135000,9
Toyota Corolla,959523.6533,663143.2709,1102810.829,704313.6279,0,1,25100,1.6,668000,1135000,9
Toyota Corolla,959523.6533,663143.2709,678251.552,704313.6279,0,1,60000,1.6,698000,1135000,9
Toyota Corolla,959523.6533,663143.2709,678251.552,704313.6279,0,1,25000,1.6,615000,1135000,9
Toyota Corolla,959523.6533,663143.2709,678251.552,704313.6279,0,1,44000,1.6,650000,1135000,9
Toyota Corolla,959523.6533,663143.2709,1102810.829,704313.6279,0,1,25100,1.6,668000,1135000,9
Toyota Corolla,959523.6533,663143.2709,678251.552,704313.6279,0,1,60000,1.6,698000,1135000,9
Toyota Corolla,959523.6533,663143.2709,678251.552,704313.6279,0,1,26000,1.6,890000,1135000,9
Toyota Corolla,959523.6533,663143.2709,678251.552,704313.6279,0,1,30000,1.6,948000,1135000,9
Toyota Corolla,959523.6533,663143.2709,678251.552,704313.6279,0,0,23000,1.8,1050000,1135000,9
Toyota Corolla,959523.6533,663143.2709,678251.552,704313.6279,0,1,12000,1.6,1088000,1135000,9
Toyota Corolla,959523.6533,663143.2709,678251.552,704313.6279,0,1,20000,1.6,1170000,1135000,9
Toyota Corolla,959523.6533,663143.2709,678251.552,825412.2458,0,1,13000,1.8,1189000,1135000,9
Toyota Corolla,959523.6533,663143.2709,678251.552,825412.2458,0,1,1000,1.8,1780000,1135000,9
Toyota Yaris,959523.6533,894943.1558,1102810.829,540023.2804,0,1,30000,1.3,480000,1204000,9
Toyota Veloz,959523.6533,974665.2896,1102810.829,1086439.88,0,1,1000,1.5,1120000,1092000,9
Toyota Veloz,959523.6533,974665.2896,678251.552,1086439.88,0,1,7000,1.5,1045000,1092000,9
Toyota Veloz,959523.6533,974665.2896,678251.552,1086439.88,0,1,3000,1.5,1049000,1092000,9
Toyota Alphard,959523.6533,1446629.268,1102810.829,875357.4906,0,1,124213,3.5,2500000,5085000,9
Toyota Alphard,959523.6533,1446629.268,1102810.829,1118522.824,0,1,20000,3.5,3330000,5085000,9
Toyota Alphard,959523.6533,1446629.268,1102810.829,875357.4906,0,1,76155,3.5,880000,5085000,9
Toyota Alphard,959523.6533,1446629.268,1102810.829,875357.4906,0,1,63000,3.5,1200000,5085000,9
Toyota Alphard,959523.6533,1446629.268,1102810.829,875357.4906,0,1,30000,3.5,2200000,5085000,9
Toyota Alphard,959523.6533,1446629.268,1102810.829,875357.4906,0,1,1,3.5,2300000,5085000,9
Toyota Alphard,959523.6533,1446629.268,1102810.829,875357.4906,0,1,120000,3.46,2500000,5085000,9
Toyota Alphard,959523.6533,1446629.268,1102810.829,875357.4906,0,1,65000,3.46,2900000,5085000,9
Toyota Alphard,959523.6533,1446629.268,1102810.829,875357.4906,0,1,17000,3.46,3300000,5085000,9
Toyota Alphard,959523.6533,1446629.268,678251.552,875357.4906,0,0,30000,2.49,3800000,5085000,9
Toyota Alphard,959523.6533,1446629.268,1102810.829,875357.4906,0,1,50000,3.46,4250000,5085000,9
Toyota Raize,959523.6533,934327.1668,1102810.829,1086439.88,0,1,20000,1,940000,751000,9
Toyota Raize,959523.6533,934327.1668,678251.552,825412.2458,0,1,4400,1.2,750000,751000,9
Toyota Raize,959523.6533,934327.1668,678251.552,825412.2458,0,1,29000,1.2,798000,751000,9
Toyota Raize,959523.6533,934327.1668,678251.552,825412.2458,0,1,12935,1.2,800000,751000,9
Toyota Hilux,959523.6533,1389632.724,753252.8194,1131717.701,1,0,79000,2.4,898000,885000,9
Toyota Hilux,959523.6533,1389632.724,1102810.829,1131717.701,1,0,76000,2.4,918000,885000,9
Toyota Hilux,959523.6533,1389632.724,1102810.829,1131717.701,1,0,114000,3,830000,885000,9
Toyota Hilux,959523.6533,1389632.724,753252.8194,1131717.701,1,0,56000,2.39,848000,885000,9
Toyota Hilux,959523.6533,1389632.724,753252.8194,1131717.701,1,0,56000,2.39,848000,885000,9
Toyota Hilux,959523.6533,1389632.724,753252.8194,1131717.701,1,0,63000,2.39,880000,885000,9
Toyota Hilux,959523.6533,1389632.724,753252.8194,1131717.701,1,0,53000,2.39,895000,885000,9
Toyota Hilux,959523.6533,1389632.724,753252.8194,1131717.701,1,0,35000,2.39,900000,885000,9
Toyota Hilux,959523.6533,1389632.724,753252.8194,1131717.701,1,0,93000,2.4,910000,885000,9
Toyota Hilux,959523.6533,1389632.724,753252.8194,1131717.701,1,0,25000,2.4,950000,885000,9
Toyota Hilux,959523.6533,1389632.724,1102810.829,1131717.701,1,0,79624,2.4,1000000,885000,9
Toyota Hilux,959523.6533,1389632.724,753252.8194,1131717.701,1,0,31000,2.39,1028000,885000,9
Toyota Hilux,959523.6533,1389632.724,1102810.829,1131717.701,1,0,25000,2.39,1080000,885000,9
Toyota Hilux,959523.6533,1389632.724,1102810.829,1131717.701,1,0,51000,2.39,1095000,885000,9
Toyota Hilux,959523.6533,1389632.724,1102810.829,1131717.701,1,0,80000,2.76,1150000,885000,9
Toyota Hilux,959523.6533,1389632.724,753252.8194,1131717.701,1,0,20000,2.76,1150000,885000,9
Toyota Hilux,959523.6533,1389632.724,1102810.829,1131717.701,1,0,36000,2.76,1158000,885000,9
Toyota Hilux,959523.6533,1389632.724,753252.8194,1131717.701,1,0,44000,2.39,1250000,885000,9
Toyota Hilux,959523.6533,1389632.724,1102810.829,1131717.701,1,0,41000,2.76,1250000,885000,9
Toyota Hilux,959523.6533,1389632.724,1102810.829,1131717.701,1,0,28000,2.39,1268000,885000,9
Toyota Hilux,959523.6533,1389632.724,1102810.829,1131717.701,1,0,32000,2.39,1280000,885000,9
Toyota Hilux,959523.6533,1389632.724,753252.8194,1131717.701,1,0,72000,2.39,1280000,885000,9
Toyota Hilux,959523.6533,1389632.724,1102810.829,1131717.701,1,0,22000,2.39,1345000,885000,9
Toyota Hilux,959523.6533,1389632.724,1102810.829,1131717.701,1,0,30000,2.4,1350000,885000,9
Toyota Hilux,959523.6533,1389632.724,1102810.829,1131717.701,1,0,18000,2.39,1355000,885000,9
Toyota Hilux,959523.6533,1389632.724,1102810.829,1131717.701,1,0,40000,2.39,1398000,885000,9
Toyota Hilux,959523.6533,1389632.724,753252.8194,1131717.701,1,0,1,2.76,1428000,885000,9
Toyota Hilux,959523.6533,1389632.724,1102810.829,1131717.701,1,0,57000,2.76,1498000,885000,9
Toyota Hilux,959523.6533,1389632.724,1102810.829,1131717.701,1,0,20000,2.76,1798000,885000,9
Toyota Hilux,959523.6533,1389632.724,1102810.829,1131717.701,1,0,15000,2.76,2100000,885000,9
Toyota Hilux,959523.6533,1389632.724,753252.8194,1131717.701,1,0,5000,2.76,2500000,885000,9
Toyota Hilux,959523.6533,1389632.724,753252.8194,1131717.701,1,0,100000,2.39,11000000,885000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,20000,2.8,1740000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,65000,3,850000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,78000,2.5,252240,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,1100,3,350000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,55000,2.76,550000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,98000,2.5,685000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,348654,2.5,700000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,98000,2.5,685000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,348654,2.5,700000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,65000,3,850000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,43230,2.98,865000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,35000,2.5,880000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,1,2.98,888000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,1,2.5,898000,1189000,9
Toyota Hiace,959523.6533,1120873.497,1102810.829,1118522.824,1,0,50000,2.98,900000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,80000,3,930000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,17000,2.5,935000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,51000,2.98,938000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,42323,2.98,955000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,70000,3,980000,1189000,9
Toyota Hiace,959523.6533,1120873.497,1102810.829,1118522.824,1,0,92000,2.5,995000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,25000,3,998000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,24000,3,999999,1189000,9
Toyota Hiace,959523.6533,1120873.497,1102810.829,1118522.824,1,0,96000,2.5,1020000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,50000,3,1020000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,1,3,1028000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,1,2.98,1050000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,75000,2.76,1065000,1189000,9
Toyota Hiace,959523.6533,1120873.497,1102810.829,1118522.824,1,0,40000,2.98,1080000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,4100,3,1090000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,12000,3,1090000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,23000,3,1099000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,17000,2.76,1198000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,29000,2.76,1228000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,4000,3,1259000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,2800,3,1270000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,27000,2.76,1295000,1189000,9
Toyota Hiace,959523.6533,1120873.497,1102810.829,1118522.824,1,0,1,2.98,1330000,1189000,9
Toyota Hiace,959523.6533,1120873.497,1102810.829,1118522.824,1,0,38000,2.98,1390000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,18000,2.76,1420000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,30000,2.76,1468000,1189000,9
Toyota Hiace,959523.6533,1120873.497,1102810.829,1118522.824,1,0,13800,2.98,1478000,1189000,9
Toyota Hiace,959523.6533,1120873.497,1102810.829,1118522.824,1,0,1,2.98,1528000,1189000,9
Toyota Hiace,959523.6533,1120873.497,1102810.829,1118522.824,1,0,20000,2.98,1630000,1189000,9
Toyota Hiace,959523.6533,1120873.497,753252.8194,1118522.824,1,0,158,2.98,1720000,1189000,9
Toyota Hiace,959523.6533,1120873.497,1102810.829,1118522.824,1,0,70000,2.8,1800000,1189000,9
Toyota Hiace,959523.6533,1120873.497,1102810.829,1118522.824,1,0,46000,2.76,2100000,1189000,9
Toyota Hiace,959523.6533,1120873.497,1102810.829,1118522.824,1,0,20000,2.98,3100000,1189000,9
Toyota Lite,959523.6533,897175.215,753252.8194,1131717.701,0,1,8250,1.5,525000,645000,9
Toyota Lite,959523.6533,897175.215,753252.8194,1118522.824,0,1,2000,1.5,589000,645000,9
Toyota Lite,959523.6533,897175.215,753252.8194,1131717.701,0,1,2000,1.5,595000,645000,9
Toyota Land,959523.6533,2014394.241,753252.8194,1086439.88,1,0,1,4.2,950000,5390000,9
Toyota Land,959523.6533,2014394.241,1102810.829,1086439.88,1,0,168000,3,988000,5390000,9
Toyota Land,959523.6533,2014394.241,753252.8194,1086439.88,1,0,1,4.2,1900000,5390000,9
Toyota Land,959523.6533,2014394.241,1102810.829,1086439.88,1,0,1,4.2,1900000,5390000,9
Toyota Land,959523.6533,2014394.241,1102810.829,1086439.88,0,1,75000,4,2000000,5390000,9
Toyota Land,959523.6533,2014394.241,1102810.829,1086439.88,0,1,85000,4,2600000,5390000,9
Toyota Land,959523.6533,2014394.241,1102810.829,1086439.88,0,1,38000,4,3200000,5390000,9
Toyota Land,959523.6533,2014394.241,1102810.829,1086439.88,1,0,32864,4.5,3388000,5390000,9
Toyota Land,959523.6533,2014394.241,1102810.829,1086439.88,1,0,39000,3,3700000,5390000,9
Toyota Land,959523.6533,2014394.241,1102810.829,1086439.88,1,0,37000,4.5,3750000,5390000,9
Toyota Land,959523.6533,2014394.241,753252.8194,1086439.88,1,0,1,4.46,3850000,5390000,9
Toyota Land,959523.6533,2014394.241,1102810.829,1086439.88,1,0,15000,4.5,4280000,5390000,9
Toyota Land,959523.6533,2014394.241,1102810.829,1086439.88,1,0,40000,4.5,4360000,5390000,9
Toyota Land,959523.6533,2014394.241,1102810.829,1086439.88,1,0,15000,3.35,8000000,5390000,9
Toyota Land,959523.6533,2014394.241,1102810.829,1086439.88,1,0,5000,3.35,11500000,5390000,9
Toyota GR86,959523.6533,1103891.61,1102810.829,1982512.019,0,1,7000,2.4,1750000,2615000,9
Toyota GR86,959523.6533,1103891.61,1102810.829,1982512.019,0,1,1000,2.4,2235000,2615000,9
Hyundai Tucson,861248.9699,707579.5491,1102810.829,825412.2458,1,0,70000,2,470000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,825412.2458,0,1,40000,2,470000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,825412.2458,0,1,75000,2,698000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,825412.2458,1,0,50000,2,830000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,825412.2458,1,0,37000,2,858000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,825412.2458,1,0,46726,2,670000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,753252.8194,1086439.88,0,1,88600,2,330000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,1086439.88,1,0,32000,2,850000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,753252.8194,1086439.88,0,1,1,2,268000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,1086439.88,1,0,95000,2,270000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,1086439.88,0,1,111542,2,280000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,1086439.88,0,1,60000,2,420000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,753252.8194,1086439.88,0,1,88000,2,525000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,1086439.88,0,1,78000,2,528000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,1086439.88,0,1,42000,2,528000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,1086439.88,1,0,70000,2,540000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,1086439.88,0,1,35000,2,543500,1680000,6
Hyundai Tucson,861248.9699,707579.5491,753252.8194,1086439.88,0,1,50000,2,558000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,1086439.88,0,1,50000,2,560000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,1086439.88,0,1,64000,2,590000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,1086439.88,1,0,47000,2,670000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,1086439.88,0,1,50000,2,700000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,1086439.88,1,0,55000,2,700000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,1086439.88,1,0,47000,2,670000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,1086439.88,0,1,50000,2,700000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,1086439.88,1,0,55000,2,700000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,1086439.88,1,0,50000,2,730000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,1086439.88,0,1,46000,2,730000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,1086439.88,1,0,27000,2,746000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,1086439.88,1,0,30000,2,770000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,1086439.88,0,1,28000,2,788000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,1086439.88,0,1,55000,2,800000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,1086439.88,1,0,32000,2,850000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,1086439.88,1,0,1,2,898000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,1086439.88,1,0,50000,2,1058000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,1086439.88,1,0,19000,2,1098000,1680000,6
Hyundai Tucson,861248.9699,707579.5491,1102810.829,1086439.88,0,1,23027,2,1100000,1680000,6
Hyundai Elantra,861248.9699,819924.7713,1102810.829,704313.6279,0,1,30000,1.4,550000,2738000,6
Hyundai Elantra,861248.9699,819924.7713,1102810.829,704313.6279,0,1,60000,1.6,370000,2738000,6
Hyundai Elantra,861248.9699,819924.7713,1102810.829,704313.6279,0,1,40000,2,470000,2738000,6
Hyundai Elantra,861248.9699,819924.7713,753252.8194,704313.6279,0,1,75000,1.6,300000,2738000,6
Hyundai Elantra,861248.9699,819924.7713,1102810.829,704313.6279,0,1,83300,1.6,300000,2738000,6
Hyundai Elantra,861248.9699,819924.7713,753252.8194,704313.6279,0,1,120000,1.6,300000,2738000,6
Hyundai Elantra,861248.9699,819924.7713,1102810.829,704313.6279,0,1,40000,1.6,340000,2738000,6
Hyundai Elantra,861248.9699,819924.7713,1102810.829,704313.6279,0,1,43000,1.6,518000,2738000,6
Hyundai Elantra,861248.9699,819924.7713,1102810.829,704313.6279,0,1,47000,1.59,525000,2738000,6
Hyundai H-100,861248.9699,894925.3685,753252.8194,933577.5291,1,0,16000,2.2,898000,984000,6
Hyundai H-100,861248.9699,894925.3685,753252.8194,875357.4906,1,0,11000,2.5,850000,984000,6
Hyundai H-100,861248.9699,894925.3685,753252.8194,1131717.701,1,0,20000,2.61,850000,984000,6
Hyundai H-100,861248.9699,894925.3685,753252.8194,1131717.701,1,0,115000,2.5,300000,984000,6
Hyundai H-100,861248.9699,894925.3685,753252.8194,1131717.701,1,0,23000,2.5,698000,984000,6
Hyundai H-100,861248.9699,894925.3685,753252.8194,1131717.701,1,0,57000,2.61,610000,984000,6
Hyundai H-100,861248.9699,894925.3685,753252.8194,1131717.701,1,0,23000,2.5,698000,984000,6
Hyundai H-100,861248.9699,894925.3685,753252.8194,1131717.701,1,0,21000,2.5,788000,984000,6
Hyundai H-100,861248.9699,894925.3685,753252.8194,875357.4906,1,0,43000,2.5,798000,984000,6
Hyundai H-100,861248.9699,894925.3685,753252.8194,875357.4906,1,0,11000,2.5,850000,984000,6
Hyundai H-100,861248.9699,894925.3685,753252.8194,1131717.701,1,0,20000,2.61,850000,984000,6
Hyundai H-100,861248.9699,894925.3685,753252.8194,875357.4906,1,0,12139,2.5,865000,984000,6
Hyundai H-100,861248.9699,894925.3685,753252.8194,1131717.701,1,0,35000,2.5,898000,984000,6
