key,make,model,transmission,body_type,fuel_type_Diesel,fuel_type_Gasoline,kms_driven,engine_size,resale_price,srp,no_sc_mmnl
Toyota Alphard,959523.6533101045,1446629.2683878925,1102810.8291457286,1118522.8235383262,0,1,20000.0,3.5,3330000.0,5085000.0,9
Toyota Alphard,959523.6533101045,1446629.2683878925,1102810.8291457286,875357.4906382348,0,1,76155.0,3.5,880000.0,5085000.0,9
Toyota Alphard,959523.6533101045,1446629.2683878925,1102810.8291457286,875357.4906382348,0,1,63000.0,3.5,1200000.0,5085000.0,9
Toyota Alphard,959523.6533101045,1446629.2683878925,1102810.8291457286,875357.4906382348,0,1,30000.0,3.5,2200000.0,5085000.0,9
Toyota Alphard,959523.6533101045,1446629.2683878925,1102810.8291457286,875357.4906382348,0,1,1.0,3.5,2300000.0,5085000.0,9
Toyota Alphard,959523.6533101045,1446629.2683878925,1102810.8291457286,875357.4906382348,0,1,120000.0,3.46,2500000.0,5085000.0,9
Toyota Alphard,959523.6533101045,1446629.2683878925,1102810.8291457286,875357.4906382348,0,1,65000.0,3.46,2900000.0,5085000.0,9
Toyota Alphard,959523.6533101045,1446629.2683878925,1102810.8291457286,875357.4906382348,0,1,17000.0,3.46,3300000.0,5085000.0,9
Toyota Alphard,959523.6533101045,1446629.2683878925,678251.5520286055,875357.4906382348,0,0,30000.0,2.49,3800000.0,5085000.0,9
Toyota Alphard,959523.6533101045,1446629.2683878925,1102810.8291457286,875357.4906382348,0,1,50000.0,3.46,4250000.0,5085000.0,9
Toyota Raize,959523.6533101045,934327.1668498004,1102810.8291457286,1086439.880131363,0,1,20000.0,1.0,940000.0,751000.0,9
Toyota Raize,959523.6533101045,934327.1668498004,678251.5520286055,825412.2457536869,0,1,4400.0,1.2,750000.0,751000.0,9
Toyota Raize,959523.6533101045,934327.1668498004,678251.5520286055,825412.2457536869,0,1,29000.0,1.2,798000.0,751000.0,9
Toyota Raize,959523.6533101045,934327.1668498004,678251.5520286055,825412.2457536869,0,1,12935.0,1.2,800000.0,751000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,753252.8193717279,1131717.701128078,1,0,79000.0,2.4,898000.0,885000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,1102810.8291457286,1131717.701128078,1,0,76000.0,2.4,918000.0,885000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,1102810.8291457286,1131717.701128078,1,0,114000.0,3.0,830000.0,885000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,753252.8193717279,1131717.701128078,1,0,56000.0,2.39,848000.0,885000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,753252.8193717279,1131717.701128078,1,0,56000.0,2.39,848000.0,885000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,753252.8193717279,1131717.701128078,1,0,63000.0,2.39,880000.0,885000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,753252.8193717279,1131717.701128078,1,0,53000.0,2.39,895000.0,885000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,753252.8193717279,1131717.701128078,1,0,35000.0,2.39,900000.0,885000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,753252.8193717279,1131717.701128078,1,0,93000.0,2.4,910000.0,885000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,753252.8193717279,1131717.701128078,1,0,25000.0,2.4,950000.0,885000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,1102810.8291457286,1131717.701128078,1,0,79624.0,2.4,1000000.0,885000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,753252.8193717279,1131717.701128078,1,0,31000.0,2.39,1028000.0,885000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,1102810.8291457286,1131717.701128078,1,0,25000.0,2.39,1080000.0,885000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,1102810.8291457286,1131717.701128078,1,0,51000.0,2.39,1095000.0,885000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,1102810.8291457286,1131717.701128078,1,0,80000.0,2.76,1150000.0,885000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,753252.8193717279,1131717.701128078,1,0,20000.0,2.76,1150000.0,885000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,1102810.8291457286,1131717.701128078,1,0,36000.0,2.76,1158000.0,885000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,753252.8193717279,1131717.701128078,1,0,44000.0,2.39,1250000.0,885000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,1102810.8291457286,1131717.701128078,1,0,41000.0,2.76,1250000.0,885000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,1102810.8291457286,1131717.701128078,1,0,28000.0,2.39,1268000.0,885000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,1102810.8291457286,1131717.701128078,1,0,32000.0,2.39,1280000.0,885000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,753252.8193717279,1131717.701128078,1,0,72000.0,2.39,1280000.0,885000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,1102810.8291457286,1131717.701128078,1,0,22000.0,2.39,1345000.0,885000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,1102810.8291457286,1131717.701128078,1,0,30000.0,2.4,1350000.0,885000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,1102810.8291457286,1131717.701128078,1,0,18000.0,2.39,1355000.0,885000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,1102810.8291457286,1131717.701128078,1,0,40000.0,2.39,1398000.0,885000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,753252.8193717279,1131717.701128078,1,0,1.0,2.76,1428000.0,885000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,1102810.8291457286,1131717.701128078,1,0,57000.0,2.76,1498000.0,885000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,1102810.8291457286,1131717.701128078,1,0,20000.0,2.76,1798000.0,885000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,1102810.8291457286,1131717.701128078,1,0,15000.0,2.76,2100000.0,885000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,753252.8193717279,1131717.701128078,1,0,5000.0,2.76,2500000.0,885000.0,9
Toyota Hilux,959523.6533101045,1389632.7236814843,753252.8193717279,1131717.701128078,1,0,100000.0,2.39,11000000.0,885000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,20000.0,2.8,1740000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,65000.0,3.0,850000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,78000.0,2.5,252240.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,1100.0,3.0,350000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,55000.0,2.76,550000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,98000.0,2.5,685000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,348654.0,2.5,700000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,98000.0,2.5,685000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,348654.0,2.5,700000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,65000.0,3.0,850000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,43230.0,2.98,865000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,35000.0,2.5,880000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,1.0,2.98,888000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,1.0,2.5,898000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,1102810.8291457286,1118522.8235383262,1,0,50000.0,2.98,900000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,80000.0,3.0,930000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,17000.0,2.5,935000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,51000.0,2.98,938000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,42323.0,2.98,955000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,70000.0,3.0,980000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,1102810.8291457286,1118522.8235383262,1,0,92000.0,2.5,995000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,25000.0,3.0,998000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,24000.0,3.0,999999.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,1102810.8291457286,1118522.8235383262,1,0,96000.0,2.5,1020000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,50000.0,3.0,1020000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,1.0,3.0,1028000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,1.0,2.98,1050000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,75000.0,2.76,1065000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,1102810.8291457286,1118522.8235383262,1,0,40000.0,2.98,1080000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,4100.0,3.0,1090000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,12000.0,3.0,1090000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,23000.0,3.0,1099000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,17000.0,2.76,1198000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,29000.0,2.76,1228000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,4000.0,3.0,1259000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,2800.0,3.0,1270000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,27000.0,2.76,1295000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,1102810.8291457286,1118522.8235383262,1,0,1.0,2.98,1330000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,1102810.8291457286,1118522.8235383262,1,0,38000.0,2.98,1390000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,18000.0,2.76,1420000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,30000.0,2.76,1468000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,1102810.8291457286,1118522.8235383262,1,0,13800.0,2.98,1478000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,1102810.8291457286,1118522.8235383262,1,0,1.0,2.98,1528000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,1102810.8291457286,1118522.8235383262,1,0,20000.0,2.98,1630000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,753252.8193717279,1118522.8235383262,1,0,158.0,2.98,1720000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,1102810.8291457286,1118522.8235383262,1,0,70000.0,2.8,1800000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,1102810.8291457286,1118522.8235383262,1,0,46000.0,2.76,2100000.0,1189000.0,9
Toyota Hiace,959523.6533101045,1120873.4972722689,1102810.8291457286,1118522.8235383262,1,0,20000.0,2.98,3100000.0,1189000.0,9
Toyota Lite,959523.6533101045,897175.2149543844,753252.8193717279,1131717.701128078,0,1,8250.0,1.5,525000.0,645000.0,9
Toyota Lite,959523.6533101045,897175.2149543844,753252.8193717279,1118522.8235383262,0,1,2000.0,1.5,589000.0,645000.0,9
Toyota Lite,959523.6533101045,897175.2149543844,753252.8193717279,1131717.701128078,0,1,2000.0,1.5,595000.0,645000.0,9
Toyota Land,959523.6533101045,2014394.2406817614,753252.8193717279,1086439.880131363,1,0,1.0,4.2,950000.0,5390000.0,9
Toyota Land,959523.6533101045,2014394.2406817614,1102810.8291457286,1086439.880131363,1,0,168000.0,3.0,988000.0,5390000.0,9
Toyota Land,959523.6533101045,2014394.2406817614,753252.8193717279,1086439.880131363,1,0,1.0,4.2,1900000.0,5390000.0,9
Toyota Land,959523.6533101045,2014394.2406817614,1102810.8291457286,1086439.880131363,1,0,1.0,4.2,1900000.0,5390000.0,9
Toyota Land,959523.6533101045,2014394.2406817614,1102810.8291457286,1086439.880131363,0,1,75000.0,4.0,2000000.0,5390000.0,9
Toyota Land,959523.6533101045,2014394.2406817614,1102810.8291457286,1086439.880131363,0,1,85000.0,4.0,2600000.0,5390000.0,9
Toyota Land,959523.6533101045,2014394.2406817614,1102810.8291457286,1086439.880131363,0,1,38000.0,4.0,3200000.0,5390000.0,9
Toyota Land,959523.6533101045,2014394.2406817614,1102810.8291457286,1086439.880131363,1,0,32864.0,4.5,3388000.0,5390000.0,9
Toyota Land,959523.6533101045,2014394.2406817614,1102810.8291457286,1086439.880131363,1,0,39000.0,3.0,3700000.0,5390000.0,9
Toyota Land,959523.6533101045,2014394.2406817614,1102810.8291457286,1086439.880131363,1,0,37000.0,4.5,3750000.0,5390000.0,9
Toyota Land,959523.6533101045,2014394.2406817614,753252.8193717279,1086439.880131363,1,0,1.0,4.46,3850000.0,5390000.0,9
Toyota Land,959523.6533101045,2014394.2406817614,1102810.8291457286,1086439.880131363,1,0,15000.0,4.5,4280000.0,5390000.0,9
Toyota Land,959523.6533101045,2014394.2406817614,1102810.8291457286,1086439.880131363,1,0,40000.0,4.5,4360000.0,5390000.0,9
Toyota Land,959523.6533101045,2014394.2406817614,1102810.8291457286,1086439.880131363,1,0,15000.0,3.35,8000000.0,5390000.0,9
Toyota Land,959523.6533101045,2014394.2406817614,1102810.8291457286,1086439.880131363,1,0,5000.0,3.35,11500000.0,5390000.0,9
Toyota GR86,959523.6533101045,1103891.6096948027,1102810.8291457286,1982512.0189325728,0,1,7000.0,2.4,1750000.0,2615000.0,9
Toyota GR86,959523.6533101045,1103891.6096948027,1102810.8291457286,1982512.0189325728,0,1,1000.0,2.4,2235000.0,2615000.0,9
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,825412.2457536869,1,0,70000.0,2.0,470000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,825412.2457536869,0,1,40000.0,2.0,470000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,825412.2457536869,0,1,75000.0,2.0,698000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,825412.2457536869,1,0,50000.0,2.0,830000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,825412.2457536869,1,0,37000.0,2.0,858000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,825412.2457536869,1,0,46726.0,2.0,670000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,753252.8193717279,1086439.880131363,0,1,88600.0,2.0,330000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,1086439.880131363,1,0,32000.0,2.0,850000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,753252.8193717279,1086439.880131363,0,1,1.0,2.0,268000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,1086439.880131363,1,0,95000.0,2.0,270000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,1086439.880131363,0,1,111542.0,2.0,280000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,1086439.880131363,0,1,60000.0,2.0,420000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,753252.8193717279,1086439.880131363,0,1,88000.0,2.0,525000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,1086439.880131363,0,1,78000.0,2.0,528000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,1086439.880131363,0,1,42000.0,2.0,528000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,1086439.880131363,1,0,70000.0,2.0,540000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,1086439.880131363,0,1,35000.0,2.0,543500.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,753252.8193717279,1086439.880131363,0,1,50000.0,2.0,558000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,1086439.880131363,0,1,50000.0,2.0,560000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,1086439.880131363,0,1,64000.0,2.0,590000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,1086439.880131363,1,0,47000.0,2.0,670000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,1086439.880131363,0,1,50000.0,2.0,700000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,1086439.880131363,1,0,55000.0,2.0,700000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,1086439.880131363,1,0,47000.0,2.0,670000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,1086439.880131363,0,1,50000.0,2.0,700000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,1086439.880131363,1,0,55000.0,2.0,700000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,1086439.880131363,1,0,50000.0,2.0,730000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,1086439.880131363,0,1,46000.0,2.0,730000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,1086439.880131363,1,0,27000.0,2.0,746000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,1086439.880131363,1,0,30000.0,2.0,770000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,1086439.880131363,0,1,28000.0,2.0,788000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,1086439.880131363,0,1,55000.0,2.0,800000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,1086439.880131363,1,0,32000.0,2.0,850000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,1086439.880131363,1,0,1.0,2.0,898000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,1086439.880131363,1,0,50000.0,2.0,1058000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,1086439.880131363,1,0,19000.0,2.0,1098000.0,1680000.0,6
Hyundai Tucson,861248.9699079478,707579.5490942822,1102810.8291457286,1086439.880131363,0,1,23027.0,2.0,1100000.0,1680000.0,6
Hyundai Elantra,861248.9699079478,819924.7713481906,1102810.8291457286,704313.6279069788,0,1,30000.0,1.4,550000.0,2738000.0,6
Hyundai Elantra,861248.9699079478,819924.7713481906,1102810.8291457286,704313.6279069788,0,1,60000.0,1.6,370000.0,2738000.0,6
Hyundai Elantra,861248.9699079478,819924.7713481906,1102810.8291457286,704313.6279069788,0,1,40000.0,2.0,470000.0,2738000.0,6
Hyundai Elantra,861248.9699079478,819924.7713481906,753252.8193717279,704313.6279069788,0,1,75000.0,1.6,300000.0,2738000.0,6
Hyundai Elantra,861248.9699079478,819924.7713481906,1102810.8291457286,704313.6279069788,0,1,83300.0,1.6,300000.0,2738000.0,6
Hyundai Elantra,861248.9699079478,819924.7713481906,753252.8193717279,704313.6279069788,0,1,120000.0,1.6,300000.0,2738000.0,6
Hyundai Elantra,861248.9699079478,819924.7713481906,1102810.8291457286,704313.6279069788,0,1,40000.0,1.6,340000.0,2738000.0,6
Hyundai Elantra,861248.9699079478,819924.7713481906,1102810.8291457286,704313.6279069788,0,1,43000.0,1.6,518000.0,2738000.0,6
Hyundai Elantra,861248.9699079478,819924.7713481906,1102810.8291457286,704313.6279069788,0,1,47000.0,1.59,525000.0,2738000.0,6
Hyundai H-100,861248.9699079478,894925.3684620236,753252.8193717279,933577.5290924041,1,0,16000.0,2.2,898000.0,984000.0,6
Hyundai H-100,861248.9699079478,894925.3684620236,753252.8193717279,875357.4906382348,1,0,11000.0,2.5,850000.0,984000.0,6
Hyundai H-100,861248.9699079478,894925.3684620236,753252.8193717279,1131717.701128078,1,0,20000.0,2.61,850000.0,984000.0,6
Hyundai H-100,861248.9699079478,894925.3684620236,753252.8193717279,1131717.701128078,1,0,115000.0,2.5,300000.0,984000.0,6
Hyundai H-100,861248.9699079478,894925.3684620236,753252.8193717279,1131717.701128078,1,0,23000.0,2.5,698000.0,984000.0,6
Hyundai H-100,861248.9699079478,894925.3684620236,753252.8193717279,1131717.701128078,1,0,57000.0,2.61,610000.0,984000.0,6
Hyundai H-100,861248.9699079478,894925.3684620236,753252.8193717279,1131717.701128078,1,0,23000.0,2.5,698000.0,984000.0,6
Hyundai H-100,861248.9699079478,894925.3684620236,753252.8193717279,1131717.701128078,1,0,21000.0,2.5,788000.0,984000.0,6
Hyundai H-100,861248.9699079478,894925.3684620236,753252.8193717279,875357.4906382348,1,0,43000.0,2.5,798000.0,984000.0,6
Hyundai H-100,861248.9699079478,894925.3684620236,753252.8193717279,875357.4906382348,1,0,11000.0,2.5,850000.0,984000.0,6
Hyundai H-100,861248.9699079478,894925.3684620236,753252.8193717279,1131717.701128078,1,0,20000.0,2.61,850000.0,984000.0,6
Hyundai H-100,861248.9699079478,894925.3684620236,753252.8193717279,875357.4906382348,1,0,12139.0,2.5,865000.0,984000.0,6
Hyundai H-100,861248.9699079478,894925.3684620236,753252.8193717279,1131717.701128078,1,0,35000.0,2.5,898000.0,984000.0,6
Hyundai H-100,861248.9699079478,894925.3684620236,753252.8193717279,875357.4906382348,1,0,1.0,2.5,918000.0,984000.0,6
Hyundai H-100,861248.9699079478,894925.3684620236,753252.8193717279,1131717.701128078,1,0,1.0,2.5,968000.0,984000.0,6
Hyundai H-100,861248.9699079478,894925.3684620236,753252.8193717279,875357.4906382348,1,0,8206.0,2.5,998000.0,984000.0,6
Hyundai Santa,861248.9699079478,986792.1703199219,1102810.8291457286,1086439.880131363,1,0,192000.0,2.2,275000.0,2410000.0,6
Hyundai Santa,861248.9699079478,986792.1703199219,1102810.8291457286,1086439.880131363,1,0,120000.0,2.2,300000.0,2410000.0,6
Hyundai Santa,861248.9699079478,986792.1703199219,1102810.8291457286,1086439.880131363,1,0,68000.0,2.2,518000.0,2410000.0,6
Hyundai Santa,861248.9699079478,986792.1703199219,1102810.8291457286,1086439.880131363,1,0,62000.0,2.2,688000.0,2410000.0,6
Hyundai Santa,861248.9699079478,986792.1703199219,1102810.8291457286,1086439.880131363,1,0,118000.0,2.2,650000.0,2410000.0,6
Hyundai Santa,861248.9699079478,986792.1703199219,1102810.8291457286,1086439.880131363,1,0,60000.0,2.2,650000.0,2410000.0,6
Hyundai Santa,861248.9699079478,986792.1703199219,1102810.8291457286,1086439.880131363,1,0,62000.0,2.2,688000.0,2410000.0,6
Hyundai Santa,861248.9699079478,986792.1703199219,1102810.8291457286,1086439.880131363,1,0,82000.0,2.2,780000.0,2410000.0,6
Hyundai Santa,861248.9699079478,986792.1703199219,1102810.8291457286,1086439.880131363,1,0,1.0,2.2,788000.0,2410000.0,6
Hyundai Santa,861248.9699079478,986792.1703199219,1102810.8291457286,1086439.880131363,1,0,1.0,2.2,1050000.0,2410000.0,6
Hyundai Santa,861248.9699079478,986792.1703199219,1102810.8291457286,1086439.880131363,1,0,15000.0,2.2,1650000.0,2410000.0,6
Hyundai Santa,861248.9699079478,986792.1703199219,1080744.0643533627,1086439.880131363,0,1,5000.0,2.5,4600000.0,2410000.0,6
Hyundai Staria,861248.9699079478,1487953.3679128732,1102810.8291457286,875357.4906382348,1,0,1700.0,2.2,2600000.0,1560000.0,6
Hyundai Staria,861248.9699079478,1487953.3679128732,1102810.8291457286,875357.4906382348,1,0,300.0,2.2,6800000.0,1560000.0,6
Hyundai Palisade,861248.9699079478,1255343.6298238586,1102810.8291457286,1086439.880131363,1,0,15000.0,2.2,3250000.0,3780000.0,6
Mitsubishi Montero,762397.431722846,927006.0554540816,1102810.8291457286,1086439.880131363,1,0,80000.0,2.5,645000.0,1568000.0,4
Mitsubishi Montero,762397.431722846,927006.0554540816,1102810.8291457286,1086439.880131363,1,0,70000.0,2.5,675000.0,1568000.0,4
Mitsubishi Montero,762397.431722846,927006.0554540816,1102810.8291457286,1086439.880131363,1,0,50000.0,2.5,990000.0,1568000.0,4
Mitsubishi Montero,762397.431722846,927006.0554540816,1102810.8291457286,1086439.880131363,1,0,40000.0,2.4,1160000.0,1568000.0,4
Mitsubishi Montero,762397.431722846,927006.0554540816,1102810.8291457286,1086439.880131363,1,0,40000.0,2.4,1380000.0,1568000.0,4
Mitsubishi Montero,762397.431722846,927006.0554540816,1102810.8291457286,1086439.880131363,1,0,70000.0,2.5,680000.0,1568000.0,4
Mitsubishi Montero,762397.431722846,927006.0554540816,1102810.8291457286,1086439.880131363,1,0,40000.0,2.4,1130000.0,1568000.0,4
Mitsubishi Montero,762397.431722846,927006.0554540816,1102810.8291457286,1086439.880131363,1,0,60000.0,2.4,1050000.0,1568000.0,4
Mitsubishi Montero,762397.431722846,927006.0554540816,1102810.8291457286,1086439.880131363,1,0,70000.0,2.5,680000.0,1568000.0,4
Mitsubishi Montero,762397.431722846,927006.0554540816,1102810.8291457286,1086439.880131363,1,0,70000.0,2.4,1010000.0,1568000.0,4
Mitsubishi Montero,762397.431722846,927006.0554540816,1102810.8291457286,1086439.880131363,1,0,60000.0,2.4,880000.0,1568000.0,4
Mitsubishi Montero,762397.431722846,927006.0554540816,1102810.8291457286,1086439.880131363,1,0,18700.0,2.5,1075999.0,1568000.0,4
